stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1097,VAFON1,"Rimbaud",,48.654511,6.176343,,,0,
768,VAFON3,"Fournier",,48.654236,6.176846,,,0,
1768,VAFON4,"Fournier",,48.654331,6.176918,,,0,
665,VAFOY0,"Foyer",,48.670143,6.187298,,,0,
1665,VAFOY1,"Foyer",,48.669975,6.187762,,,0,
638,VAFRI0,"Fribourg",,48.657852,6.176133,,,0,
1638,VAFRI1,"Fribourg",,48.657673,6.175291,,,0,
3,VAFSD0,"Faisanderie",,48.654213,6.152813,,,0,
1003,VAFSD1,"Faisanderie",,48.653561,6.151883,,,0,
1139,VAGLL0,"Glaïeuls",,48.666306,6.186566,,,0,
168,VAGTH0,"Goethe",,48.660141,6.179929,,,0,
1168,VAGTH1,"Goethe",,48.659554,6.180021,,,0,
627,VAGTH2,"Angleterre",,48.659087,6.180981,,,0,
1627,VAGTH3,"Angleterre",,48.660110,6.179777,,,0,
136,VAHAY0,"La Haye",,48.661362,6.185100,,,0,
1136,VAHAY1,"La Haye",,48.661209,6.184994,,,0,
192,VAHML0,"Haute-Malgrange",,48.661480,6.188247,,,0,
1192,VAHML1,"Haute-Malgrange",,48.660301,6.186638,,,0,
1559,VAHML2,"Place de Londres",,48.660713,6.185908,,,0,
1925,VAHML3,"Place de Londres",,48.660692,6.185922,,,0,
96,VAHPY0,"Haut de Penoy",,48.652119,6.175913,,,0,
1096,VAHPY1,"Haut de Penoy",,48.652001,6.175879,,,0,
659,VAHPY2,"Simone de Beauvoir",,48.652283,6.175273,,,0,
167,VAJAR0,"Jeanne d'Arc",,48.658394,6.178618,,,0,
664,VAJAR1,"Kehl",,48.660454,6.175578,,,0,
762,VAJAR3,"Jeanne d'Arc",,48.659050,6.177797,,,0,
137,VAJNQ0,"Jonquilles",,48.663563,6.184659,,,0,
1137,VAJNQ1,"Jonquilles",,48.662842,6.184897,,,0,
103,VALIS0,"Lisbonne",,48.661774,6.169833,,,0,
1103,VALIS1,"Lisbonne",,48.661770,6.168841,,,0,
8,VALOD0,"Vélodrome",,48.667004,6.166646,,,0,
1008,VALOD1,"Vélodrome",,48.666809,6.166875,,,0,
1052,VALOD2,"Vélodrome",,48.666908,6.166856,,,0,
53,VALOD4,"Vélodrome",,48.666206,6.166247,,,0,
1102,VAMAI1,"Hôtel de Ville",,48.660110,6.172469,,,0,
170,VAMAR0,"Vandoeuvre - Marché",,48.664631,6.173576,,,0,
310,VAMAR1,"Vandoeuvre - Marché",,48.664772,6.174443,,,0,
1310,VAMAR3,"Vandoeuvre - Marché",,48.664909,6.174724,,,0,
557,VAMRM0,"Mermoz",,48.654865,6.186032,,,0,
1557,VAMRM1,"Mermoz",,48.655823,6.185940,,,0,
1138,VAMYS0,"Myosotis",,48.663902,6.184676,,,0,
30,VANAT0,"Nations",,48.661850,6.173535,,,0,
1030,VANAT2,"Nations",,48.662117,6.173750,,,0,
309,VANOR0,"Norvège",,48.667183,6.176998,,,0,
1309,VANOR1,"Norvège",,48.666996,6.177175,,,0,
793,VAPEX2,"Parc des Expositions",,48.667080,6.193081,,,0,
1793,VAPEX3,"Parc des Expositions",,48.667171,6.192854,,,0,
6,VAREC0,"Le Reclus",,48.662556,6.162038,,,0,
1006,VAREC1,"Le Reclus",,48.662601,6.162042,,,0,
462,VAROB0,"Vandoeuvre Roberval",,48.653954,6.180042,,,0,
1462,VAROB1,"Vandoeuvre Roberval",,48.653954,6.180042,,,0,
920,VARTD0,"Rotterdam",,48.663339,6.182408,,,0,
166,VASEU0,"Sud Europe",,48.652825,6.178594,,,0,
1166,VASEU1,"Sud Europe",,48.654087,6.178450,,,0,
921,VASPN0,"Parc des sports nations",,48.661737,6.178143,,,0,
104,VATIR0,"Général Frère",,48.664249,6.167557,,,0,
1104,VATIR1,"Général Frère",,48.662945,6.168239,,,0,
143,VAWIL0,"Wilson",,48.671227,6.178302,,,0,
308,VAWIL1,"Wilson",,48.670109,6.178410,,,0,
1143,VAWIL2,"Wilson",,48.670868,6.177803,,,0,
1308,VAWIL3,"Wilson",,48.670074,6.178828,,,0,
625,VLAIR0,"Longchamp",,48.657124,6.135653,,,0,
1625,VLAIR1,"Longchamp",,48.657166,6.134515,,,0,
320,VLALB0,"Albert 1er",,48.672905,6.147771,,,0,
1320,VLALB1,"Albert 1er",,48.672955,6.147285,,,0,
1319,VLASN0,"Asnée",,48.672482,6.144982,,,0,
122,VLBDR0,"Baudricourt",,48.677856,6.159223,,,0,
1122,VLBDR2,"Baudricourt",,48.678318,6.159311,,,0,
1106,VLBER0,"Saint-Bernard",,48.657234,6.111251,,,0,
107,VLBHO0,"Bois de L'Hospice",,48.655788,6.108905,,,0,
1107,VLBHO1,"Bois de L'Hospice",,48.656063,6.108477,,,0,
1316,VLCES1,"Villers G. Chepfer",,48.664909,6.140352,,,0,
105,VLCLA0,"Villers Clairlieu",,48.658760,6.111634,,,0,
114,VLCPG0,"Camping",,48.658455,6.139268,,,0,
1114,VLCPG1,"Camping",,48.658203,6.138462,,,0,
317,VLCRR0,"Carrière",,48.668728,6.139911,,,0,
1317,VLCRR1,"Carrière",,48.667973,6.139991,,,0,
60,VLCST0,"Castelnau",,48.676201,6.153584,,,0,
1060,VLCST1,"Castelnau",,48.676449,6.153684,,,0,
115,VLCTT0,"Cottages",,48.662243,6.142412,,,0,
1115,VLCTT1,"Cottages",,48.661671,6.141731,,,0,
109,VLECO0,"Pagnol",,48.655155,6.114360,,,0,
1109,VLECO1,"Pagnol",,48.655071,6.114245,,,0,
319,VLEGL0,"Villers - Eglise",,48.669281,6.145481,,,0,
111,VLESS0,"Les Essarts",,48.657963,6.114958,,,0,
1111,VLESS2,"Les Essarts",,48.657631,6.114948,,,0,
116,VLFIA0,"Grange aux Moines",,48.667625,6.147112,,,0,
1116,VLFIA1,"Grange aux Moines",,48.667812,6.146895,,,0,
173,VLGCV0,"Grande Corvée",,48.665657,6.156302,,,0,
1173,VLGCV1,"Grande Corvée",,48.664738,6.155718,,,0,
110,VLGYM0,"Jean Savine",,48.656609,6.117305,,,0,
1110,VLGYM1,"Jean Savine",,48.656467,6.117321,,,0,
318,VLHTY0,"Haut de la Taye",,48.670418,6.143105,,,0,
55,VLJLR0,"Joseph Laurent",,48.669067,6.160476,,,0,
171,VLJLR1,"Joseph Laurent",,48.668274,6.160502,,,0,
1055,VLJLR2,"Joseph Laurent",,48.668640,6.161942,,,0,
1171,VLJLR3,"Joseph Laurent",,48.668194,6.160238,,,0,
57,VLMAI0,"Villers Mairie",,48.672192,6.154880,,,0,
1057,VLMAI1,"Villers Mairie",,48.672565,6.154649,,,0,
1318,VLMNT0,"Monument",,48.670696,6.141712,,,0,
56,VLMUL0,"Paul Muller",,48.670406,6.157778,,,0,
1056,VLMUL1,"Paul Muller",,48.670773,6.157561,,,0,
315,VLPLD0,"Pléiade",,48.663334,6.140862,,,0,
1315,VLPLD1,"Pléiade",,48.663288,6.140967,,,0,
118,VLPRV0,"Mutualité - Télécom Nancy",,48.669731,6.156588,,,0,
1118,VLPRV2,"Mutualité - Télécom Nancy",,48.669868,6.155483,,,0,
117,VLRMI0,"Remicourt",,48.669437,6.152368,,,0,
1117,VLRMI1,"Remicourt",,48.669476,6.151406,,,0,
916,VLROD0,"Rodin",,48.675160,6.150206,,,0,
1916,VLROD1,"Rodin",,48.675030,6.150146,,,0,
327,VLSAN0,"La Sance",,48.657101,6.121103,,,0,
1327,VLSAN1,"La Sance",,48.657501,6.121010,,,0,
58,VLSEB0,"Rodin",,48.675124,6.151852,,,0,
1058,VLSEB2,"Rodin",,48.675090,6.151910,,,0,
174,VLSTA0,"Villers Campus Sciences",,48.663334,6.155711,,,0,
1174,VLSTA3,"Villers Campus Sciences",,48.663502,6.156117,,,0,
112,VLSTD0,"Villers Stade",,48.656067,6.125035,,,0,
1112,VLSTD1,"Villers Stade",,48.656235,6.124599,,,0,
113,VLTEC0,"Pôle Technologique",,48.656452,6.129030,,,0,
1113,VLTEC1,"Pôle Technologique",,48.656769,6.130139,,,0,
172,VLUFR0,"UFR Staps",,48.667229,6.158279,,,0,
1172,VLUFR1,"UFR Staps",,48.667240,6.158198,,,0,
623,VLURI0,"Lycée Stanislas",,48.663853,6.152719,,,0,
1623,VLURI1,"Lycée Stanislas",,48.664066,6.152558,,,0,
108,VLVAL0,"Valtriche",,48.656796,6.112089,,,0,
1108,VLVAL1,"Valtriche",,48.656876,6.112122,,,0,
